https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XRP,Volume USDT,tradecount
1607472000000,2020-12-09 00:00:00,XRP/USDT,0.5586,0.6053,0.5034,0.5826,2063874306.3,1135011029.18022,1196441
1607385600000,2020-12-08 00:00:00,XRP/USDT,0.6084,0.6110,0.5492,0.5587,1102552455.9,643513774.24387,719126
1607299200000,2020-12-07 00:00:00,XRP/USDT,0.6216,0.6248,0.5905,0.6085,805089046.8,490012567.06935,587193
1607212800000,2020-12-06 00:00:00,XRP/USDT,0.5854,0.6290,0.5793,0.6216,1426284817.9,865909214.83265,936454
1607126400000,2020-12-05 00:00:00,XRP/USDT,0.5532,0.5964,0.5481,0.5853,866775215.3,502896397.04780,654023
1607040000000,2020-12-04 00:00:00,XRP/USDT,0.6307,0.6354,0.5420,0.5534,1327098641.6,780561560.23378,983470
1606953600000,2020-12-03 00:00:00,XRP/USDT,0.6303,0.6432,0.6154,0.6308,709543296.4,445541439.06532,584752
1606867200000,2020-12-02 00:00:00,XRP/USDT,0.6114,0.6375,0.5952,0.6303,1088310424.9,670359358.06713,908937
1606780800000,2020-12-01 00:00:00,XRP/USDT,0.6648,0.6836,0.5721,0.6114,2227499471.7,1419902630.86603,1661697
1606694400000,2020-11-30 00:00:00,XRP/USDT,0.6059,0.6821,0.5970,0.6648,2454883493.3,1568088963.72082,1778443
1606608000000,2020-11-29 00:00:00,XRP/USDT,0.6257,0.6384,0.5828,0.6059,1843136542.0,1126254428.22302,1403473
1606521600000,2020-11-28 00:00:00,XRP/USDT,0.5631,0.6492,0.5380,0.6258,2449006852.5,1469715912.64286,1619887
1606435200000,2020-11-27 00:00:00,XRP/USDT,0.5370,0.5867,0.5033,0.5631,2689889110.8,1456628081.42421,1936662
1606348800000,2020-11-26 00:00:00,XRP/USDT,0.6312,0.6532,0.4555,0.5370,5253047285.9,2784318431.84298,3430469
1606262400000,2020-11-25 00:00:00,XRP/USDT,0.6954,0.7293,0.5816,0.6314,3747817638.2,2479676873.39380,2673409
1606176000000,2020-11-24 00:00:00,XRP/USDT,0.6155,0.7839,0.5666,0.6951,7118680241.7,4758768274.38556,4363949
1606089600000,2020-11-23 00:00:00,XRP/USDT,0.4465,0.6216,0.4322,0.6157,4820966608.5,2518097503.31982,2510701
1606003200000,2020-11-22 00:00:00,XRP/USDT,0.4638,0.4980,0.4032,0.4465,4784693689.4,2151753126.79072,2473507
1605916800000,2020-11-21 00:00:00,XRP/USDT,0.3307,0.4719,0.3299,0.4639,4161181321.7,1671895950.72827,1785677
1605830400000,2020-11-20 00:00:00,XRP/USDT,0.3040,0.3321,0.2967,0.3306,859783327.1,269078995.88151,405508
1605744000000,2020-11-19 00:00:00,XRP/USDT,0.2934,0.3074,0.2840,0.3040,608825913.4,180769730.08829,312012
1605657600000,2020-11-18 00:00:00,XRP/USDT,0.3030,0.3094,0.2802,0.2934,826123227.7,243164849.46418,413443
1605571200000,2020-11-17 00:00:00,XRP/USDT,0.2885,0.3056,0.2875,0.3030,849461147.6,254012595.34668,462584
1605484800000,2020-11-16 00:00:00,XRP/USDT,0.2699,0.2907,0.2675,0.2885,575171599.0,161278974.39267,388480
1605398400000,2020-11-15 00:00:00,XRP/USDT,0.2684,0.2771,0.2642,0.2700,445996344.8,121241347.45157,339173
1605312000000,2020-11-14 00:00:00,XRP/USDT,0.2662,0.2778,0.2614,0.2683,655267307.0,176214054.75121,394484
1605225600000,2020-11-13 00:00:00,XRP/USDT,0.2551,0.2662,0.2535,0.2662,385196165.1,100198541.88635,299766
1605139200000,2020-11-12 00:00:00,XRP/USDT,0.2560,0.2584,0.2523,0.2551,223950750.2,57196665.71771,262573
1605052800000,2020-11-11 00:00:00,XRP/USDT,0.2542,0.2602,0.2526,0.2560,308608289.8,79280145.08006,279912
1604966400000,2020-11-10 00:00:00,XRP/USDT,0.2508,0.2650,0.2480,0.2543,534189809.7,137083729.39829,334167
1604880000000,2020-11-09 00:00:00,XRP/USDT,0.2538,0.2562,0.2455,0.2507,280563259.6,70385999.62058,258726
1604793600000,2020-11-08 00:00:00,XRP/USDT,0.2489,0.2571,0.2471,0.2538,188656630.0,47725043.20263,275119
1604707200000,2020-11-07 00:00:00,XRP/USDT,0.2588,0.2681,0.2439,0.2490,574622772.7,147830024.88551,350446
1604620800000,2020-11-06 00:00:00,XRP/USDT,0.2457,0.2618,0.2410,0.2588,600485180.5,153170800.44756,319300
1604534400000,2020-11-05 00:00:00,XRP/USDT,0.2373,0.2474,0.2368,0.2456,329013692.7,79644910.85123,291838
1604448000000,2020-11-04 00:00:00,XRP/USDT,0.2394,0.2405,0.2318,0.2373,285619024.3,67509027.84735,268630
1604361600000,2020-11-03 00:00:00,XRP/USDT,0.2353,0.2442,0.2273,0.2394,388482925.3,91998299.75943,320693
1604275200000,2020-11-02 00:00:00,XRP/USDT,0.2398,0.2449,0.2324,0.2353,204654753.0,48656349.62565,287839
1604188800000,2020-11-01 00:00:00,XRP/USDT,0.2395,0.2415,0.2363,0.2398,95482701.0,22825930.52595,300133
1604102400000,2020-10-31 00:00:00,XRP/USDT,0.2388,0.2435,0.2373,0.2396,115291783.6,27708148.93527,317760
1604016000000,2020-10-30 00:00:00,XRP/USDT,0.2424,0.2440,0.2290,0.2388,247709246.2,58690455.35943,315132
1603929600000,2020-10-29 00:00:00,XRP/USDT,0.2454,0.2471,0.2390,0.2424,191061959.2,46568587.50436,303123
1603843200000,2020-10-28 00:00:00,XRP/USDT,0.2526,0.2568,0.2443,0.2454,252472101.0,62907684.34245,313845
1603756800000,2020-10-27 00:00:00,XRP/USDT,0.2481,0.2543,0.2475,0.2526,202808883.4,50953944.71560,292067
1603670400000,2020-10-26 00:00:00,XRP/USDT,0.2534,0.2594,0.2433,0.2481,281495690.0,70806091.34273,307876
1603584000000,2020-10-25 00:00:00,XRP/USDT,0.2564,0.2573,0.2507,0.2534,121134421.3,30712260.53703,308863
1603497600000,2020-10-24 00:00:00,XRP/USDT,0.2552,0.2579,0.2527,0.2564,138482822.9,35393600.37928,312689
1603411200000,2020-10-23 00:00:00,XRP/USDT,0.2572,0.2596,0.2501,0.2552,274045745.0,70016680.52091,308320
1603324800000,2020-10-22 00:00:00,XRP/USDT,0.2512,0.2641,0.2000,0.2572,533089178.4,137683896.37384,337515
1603238400000,2020-10-21 00:00:00,XRP/USDT,0.2434,0.2558,0.2427,0.2511,423826557.4,105829107.10751,332751
1603152000000,2020-10-20 00:00:00,XRP/USDT,0.2457,0.2507,0.2413,0.2434,292779445.1,71808700.17434,296876
1603065600000,2020-10-19 00:00:00,XRP/USDT,0.2422,0.2497,0.2401,0.2457,264667127.0,65056617.02350,296504
1602979200000,2020-10-18 00:00:00,XRP/USDT,0.2407,0.2437,0.2401,0.2422,81171696.3,19652616.68160,315058
1602892800000,2020-10-17 00:00:00,XRP/USDT,0.2402,0.2434,0.2386,0.2408,103864884.8,25053341.65169,331196
1602806400000,2020-10-16 00:00:00,XRP/USDT,0.2459,0.2480,0.2373,0.2403,222178346.4,53635858.62831,284957
1602720000000,2020-10-15 00:00:00,XRP/USDT,0.2492,0.2503,0.2429,0.2460,301298581.9,74270177.60682,281782
1602633600000,2020-10-14 00:00:00,XRP/USDT,0.2567,0.2586,0.2460,0.2492,354631919.8,89440956.91526,287230
1602547200000,2020-10-13 00:00:00,XRP/USDT,0.2562,0.2604,0.2527,0.2567,375940643.1,96425422.67638,293865
1602460800000,2020-10-12 00:00:00,XRP/USDT,0.2555,0.2584,0.2487,0.2561,286052712.7,72811057.05858,280613
1602374400000,2020-10-11 00:00:00,XRP/USDT,0.2541,0.2587,0.2533,0.2554,180315563.0,46170758.83198,298622
1602288000000,2020-10-10 00:00:00,XRP/USDT,0.2530,0.2606,0.2525,0.2541,266160647.3,68264040.89925,302750
1602201600000,2020-10-09 00:00:00,XRP/USDT,0.2514,0.2568,0.2496,0.2530,238386707.8,60128171.30037,268728
1602115200000,2020-10-08 00:00:00,XRP/USDT,0.2486,0.2530,0.2420,0.2515,246302219.9,61075509.79144,259901
1602028800000,2020-10-07 00:00:00,XRP/USDT,0.2455,0.2514,0.2405,0.2486,251014943.2,61834467.03922,270715
1601942400000,2020-10-06 00:00:00,XRP/USDT,0.2503,0.2594,0.2399,0.2454,716876357.3,180052242.49278,372559
1601856000000,2020-10-05 00:00:00,XRP/USDT,0.2480,0.2545,0.2462,0.2503,423143817.2,105838392.69311,316258
1601769600000,2020-10-04 00:00:00,XRP/USDT,0.2327,0.2503,0.2314,0.2481,307683521.2,74285324.89332,423120
1601683200000,2020-10-03 00:00:00,XRP/USDT,0.2338,0.2351,0.2324,0.2327,89235414.1,20838106.79658,586117
1601596800000,2020-10-02 00:00:00,XRP/USDT,0.2382,0.2394,0.2281,0.2338,189691672.8,44129062.63833,266511
1601510400000,2020-10-01 00:00:00,XRP/USDT,0.2417,0.2446,0.2336,0.2382,175468270.6,42025093.32015,229879
1601424000000,2020-09-30 00:00:00,XRP/USDT,0.2428,0.2429,0.2374,0.2416,130053797.0,31261642.98730,215997
1601337600000,2020-09-29 00:00:00,XRP/USDT,0.2412,0.2467,0.2384,0.2428,157871096.6,38277065.07247,245148
1601251200000,2020-09-28 00:00:00,XRP/USDT,0.2435,0.2486,0.2393,0.2412,180246890.4,44112234.99364,230623
1601164800000,2020-09-27 00:00:00,XRP/USDT,0.2414,0.2446,0.2373,0.2435,127606206.0,30774544.03352,230144
1601078400000,2020-09-26 00:00:00,XRP/USDT,0.2415,0.2457,0.2374,0.2414,144986239.1,35075525.57730,244192
1600992000000,2020-09-25 00:00:00,XRP/USDT,0.2326,0.2447,0.2294,0.2415,252745498.1,59904422.39082,307378
1600905600000,2020-09-24 00:00:00,XRP/USDT,0.2215,0.2338,0.2192,0.2326,253105119.1,57250613.89223,308654
1600819200000,2020-09-23 00:00:00,XRP/USDT,0.2329,0.2350,0.2201,0.2214,210184103.3,48067987.61098,310907
1600732800000,2020-09-22 00:00:00,XRP/USDT,0.2309,0.2345,0.2291,0.2329,160171416.3,37138167.44032,239431
1600646400000,2020-09-21 00:00:00,XRP/USDT,0.2466,0.2481,0.2290,0.2308,309570138.1,73718608.63937,285970
1600560000000,2020-09-20 00:00:00,XRP/USDT,0.2511,0.2513,0.2422,0.2466,150447783.9,37133421.94896,284697
1600473600000,2020-09-19 00:00:00,XRP/USDT,0.2508,0.2552,0.2473,0.2511,158967792.2,39924877.26625,479928
1600387200000,2020-09-18 00:00:00,XRP/USDT,0.2523,0.2554,0.2462,0.2508,143204873.2,35960135.00082,415837
1600300800000,2020-09-17 00:00:00,XRP/USDT,0.2468,0.2584,0.2459,0.2522,278213657.9,70085829.18970,300400
1600214400000,2020-09-16 00:00:00,XRP/USDT,0.2431,0.2509,0.2339,0.2468,190728036.2,46295281.59819,270632
1600128000000,2020-09-15 00:00:00,XRP/USDT,0.2457,0.2495,0.2420,0.2431,140407451.9,34496164.71281,241691
1600041600000,2020-09-14 00:00:00,XRP/USDT,0.2420,0.2483,0.2389,0.2457,139943039.0,34283427.27160,234502
1599955200000,2020-09-13 00:00:00,XRP/USDT,0.2475,0.2535,0.2373,0.2420,167386440.1,41006033.37709,310642
1599868800000,2020-09-12 00:00:00,XRP/USDT,0.2424,0.2488,0.2401,0.2475,112029198.7,27350608.01645,241915
1599782400000,2020-09-11 00:00:00,XRP/USDT,0.2430,0.2445,0.2367,0.2424,120122968.8,28980589.78340,235837
1599696000000,2020-09-10 00:00:00,XRP/USDT,0.2391,0.2487,0.2387,0.2430,172465143.3,42174731.28619,241953
1599609600000,2020-09-09 00:00:00,XRP/USDT,0.2365,0.2428,0.2330,0.2390,158412936.9,37781924.84432,244949
1599523200000,2020-09-08 00:00:00,XRP/USDT,0.2422,0.2438,0.2310,0.2367,234506524.1,55506113.69471,250774
1599436800000,2020-09-07 00:00:00,XRP/USDT,0.2399,0.2431,0.2295,0.2422,274586153.2,65051192.44042,250460
1599350400000,2020-09-06 00:00:00,XRP/USDT,0.2374,0.2436,0.2294,0.2399,284498144.6,67701588.89631,244276
1599264000000,2020-09-05 00:00:00,XRP/USDT,0.2537,0.2595,0.2312,0.2374,462397274.3,112548870.08253,339315
1599177600000,2020-09-04 00:00:00,XRP/USDT,0.2438,0.2658,0.2399,0.2537,511920791.2,128796767.45836,350325
1599091200000,2020-09-03 00:00:00,XRP/USDT,0.2760,0.2767,0.2366,0.2438,565781990.2,147447076.95378,349748
1599004800000,2020-09-02 00:00:00,XRP/USDT,0.2956,0.3048,0.2607,0.2760,616382941.0,174476085.36078,435356
1598918400000,2020-09-01 00:00:00,XRP/USDT,0.2814,0.2999,0.2756,0.2955,431732516.3,125686931.84345,512707
1598832000000,2020-08-31 00:00:00,XRP/USDT,0.2835,0.2851,0.2782,0.2815,202225914.5,56981215.55676,410074
1598745600000,2020-08-30 00:00:00,XRP/USDT,0.2739,0.2844,0.2738,0.2834,163060775.8,45601655.06122,273870
1598659200000,2020-08-29 00:00:00,XRP/USDT,0.2718,0.2771,0.2687,0.2740,136885700.9,37433757.45060,222973
1598572800000,2020-08-28 00:00:00,XRP/USDT,0.2647,0.2734,0.2600,0.2719,168038062.3,45037877.76767,250462
1598486400000,2020-08-27 00:00:00,XRP/USDT,0.2767,0.2786,0.2535,0.2646,363311901.3,96760809.81071,326225
1598400000000,2020-08-26 00:00:00,XRP/USDT,0.2766,0.2813,0.2740,0.2767,151680313.1,42082155.29205,218243
1598313600000,2020-08-25 00:00:00,XRP/USDT,0.2886,0.2900,0.2701,0.2767,256576725.4,71562897.51298,231211
1598227200000,2020-08-24 00:00:00,XRP/USDT,0.2850,0.2925,0.2825,0.2886,151605747.0,43676417.80351,238072
1598140800000,2020-08-23 00:00:00,XRP/USDT,0.2860,0.2883,0.2773,0.2850,146010022.3,41317762.65407,266725
1598054400000,2020-08-22 00:00:00,XRP/USDT,0.2793,0.2869,0.2731,0.2861,197291187.7,55156298.79066,281771
1597968000000,2020-08-21 00:00:00,XRP/USDT,0.2923,0.2960,0.2759,0.2794,325518368.3,93376719.01523,244532
1597881600000,2020-08-20 00:00:00,XRP/USDT,0.2899,0.2947,0.2842,0.2923,223235042.9,64846866.36850,194444
1597795200000,2020-08-19 00:00:00,XRP/USDT,0.3029,0.3066,0.2775,0.2899,654307384.5,190653744.99287,290583
1597708800000,2020-08-18 00:00:00,XRP/USDT,0.3159,0.3225,0.2952,0.3029,655005414.5,202636619.34438,282244
1597622400000,2020-08-17 00:00:00,XRP/USDT,0.3052,0.3285,0.2974,0.3161,948396377.2,296691365.06301,382304
1597536000000,2020-08-16 00:00:00,XRP/USDT,0.2994,0.3057,0.2918,0.3052,482503002.0,144549972.27924,273361
1597449600000,2020-08-15 00:00:00,XRP/USDT,0.3006,0.3064,0.2908,0.2992,552483614.4,165646336.30881,280794
1597363200000,2020-08-14 00:00:00,XRP/USDT,0.2947,0.3079,0.2892,0.3006,718941382.5,214768936.25097,325831
1597276800000,2020-08-13 00:00:00,XRP/USDT,0.2827,0.2958,0.2726,0.2946,573404164.1,162044937.95986,252054
1597190400000,2020-08-12 00:00:00,XRP/USDT,0.2832,0.2877,0.2711,0.2826,444455513.2,125039400.31187,197907
1597104000000,2020-08-11 00:00:00,XRP/USDT,0.2950,0.3079,0.2661,0.2833,808455604.2,236038188.29561,303955
1597017600000,2020-08-10 00:00:00,XRP/USDT,0.2884,0.3010,0.2776,0.2950,464975338.2,136766256.43588,257148
1596931200000,2020-08-09 00:00:00,XRP/USDT,0.2957,0.2990,0.2825,0.2886,365914203.9,106207440.37203,229802
1596844800000,2020-08-08 00:00:00,XRP/USDT,0.2947,0.2992,0.2904,0.2957,323223641.6,95226315.68267,189710
1596758400000,2020-08-07 00:00:00,XRP/USDT,0.3037,0.3110,0.2775,0.2947,725583342.3,216272600.64373,282743
1596672000000,2020-08-06 00:00:00,XRP/USDT,0.3025,0.3117,0.2976,0.3035,540178377.6,164444364.76536,216476
1596585600000,2020-08-05 00:00:00,XRP/USDT,0.3019,0.3086,0.2910,0.3025,667527332.0,201157998.89181,307639
1596499200000,2020-08-04 00:00:00,XRP/USDT,0.3103,0.3197,0.2906,0.3019,870745285.5,266131299.57619,391178
1596412800000,2020-08-03 00:00:00,XRP/USDT,0.2885,0.3207,0.2842,0.3102,1284365314.9,393487104.94086,519320
1596326400000,2020-08-02 00:00:00,XRP/USDT,0.2912,0.3298,0.2451,0.2885,2246488658.0,660857138.11338,768182
1596240000000,2020-08-01 00:00:00,XRP/USDT,0.2596,0.2983,0.2125,0.2912,1301844069.4,360607267.89242,445303
1596153600000,2020-07-31 00:00:00,XRP/USDT,0.2442,0.2607,0.2419,0.2596,518783070.2,129984373.79115,268013
1596067200000,2020-07-30 00:00:00,XRP/USDT,0.2435,0.2503,0.2336,0.2442,640349839.9,155841220.66789,289463
1595980800000,2020-07-29 00:00:00,XRP/USDT,0.2307,0.2508,0.2296,0.2436,843386966.0,203567834.05102,274500
1595894400000,2020-07-28 00:00:00,XRP/USDT,0.2249,0.2356,0.2171,0.2307,717224955.4,162610893.29796,245303
1595808000000,2020-07-27 00:00:00,XRP/USDT,0.2155,0.2299,0.2084,0.2248,799629364.5,176111188.50387,276044
1595721600000,2020-07-26 00:00:00,XRP/USDT,0.2150,0.2257,0.2130,0.2156,576912074.6,126379482.82646,273306
1595635200000,2020-07-25 00:00:00,XRP/USDT,0.2043,0.2181,0.2038,0.2150,388114262.0,82131290.07182,249205
1595548800000,2020-07-24 00:00:00,XRP/USDT,0.2088,0.2088,0.2021,0.2043,259153005.2,53145394.05388,239531
1595462400000,2020-07-23 00:00:00,XRP/USDT,0.2039,0.2107,0.2016,0.2087,371174773.2,76631430.71983,261948
1595376000000,2020-07-22 00:00:00,XRP/USDT,0.1997,0.2049,0.1959,0.2039,226561913.6,45363159.78257,224049
1595289600000,2020-07-21 00:00:00,XRP/USDT,0.1946,0.2013,0.1938,0.1997,218597296.1,43393325.40623,217253
1595203200000,2020-07-20 00:00:00,XRP/USDT,0.1998,0.2004,0.1913,0.1946,186791697.9,36690926.62009,214641
1595116800000,2020-07-19 00:00:00,XRP/USDT,0.2000,0.2024,0.1960,0.1998,216280603.8,42914572.00795,163465
1595030400000,2020-07-18 00:00:00,XRP/USDT,0.1945,0.2023,0.1940,0.2001,238577370.9,47367448.88285,173842
1594944000000,2020-07-17 00:00:00,XRP/USDT,0.1946,0.1984,0.1913,0.1945,178166178.6,34703571.23773,209977
1594857600000,2020-07-16 00:00:00,XRP/USDT,0.1974,0.1978,0.1878,0.1946,229389871.8,44210563.47787,221439
1594771200000,2020-07-15 00:00:00,XRP/USDT,0.1992,0.2000,0.1965,0.1974,146794209.5,29086449.11339,158898
1594684800000,2020-07-14 00:00:00,XRP/USDT,0.1987,0.2000,0.1951,0.1992,191772871.3,37987654.51981,161962
1594598400000,2020-07-13 00:00:00,XRP/USDT,0.2014,0.2068,0.1910,0.1987,458596148.0,92146742.37661,204696
1594512000000,2020-07-12 00:00:00,XRP/USDT,0.2013,0.2045,0.1976,0.2014,281487487.1,56478814.69332,175161
1594425600000,2020-07-11 00:00:00,XRP/USDT,0.1992,0.2049,0.1977,0.2013,287011871.8,57731934.44015,179639
1594339200000,2020-07-10 00:00:00,XRP/USDT,0.2029,0.2029,0.1919,0.1991,326131900.1,64404553.25338,200306
1594252800000,2020-07-09 00:00:00,XRP/USDT,0.2056,0.2122,0.1963,0.2029,694646265.4,141354293.04441,278219
1594166400000,2020-07-08 00:00:00,XRP/USDT,0.1851,0.2070,0.1837,0.2056,585787965.0,116394375.04349,276438
1594080000000,2020-07-07 00:00:00,XRP/USDT,0.1887,0.1897,0.1827,0.1851,213918596.1,39726241.37941,184868
1593993600000,2020-07-06 00:00:00,XRP/USDT,0.1768,0.1896,0.1763,0.1887,313180380.7,57587892.81847,233154
1593907200000,2020-07-05 00:00:00,XRP/USDT,0.1780,0.1788,0.1733,0.1769,120868642.0,21302738.77736,180512
1593820800000,2020-07-04 00:00:00,XRP/USDT,0.1761,0.1797,0.1758,0.1781,151473694.9,26930727.95664,183717
1593734400000,2020-07-03 00:00:00,XRP/USDT,0.1749,0.1787,0.1742,0.1762,138978702.2,24534375.86768,222866
1593648000000,2020-07-02 00:00:00,XRP/USDT,0.1764,0.1773,0.1720,0.1749,152940173.4,26758944.47059,194449
1593561600000,2020-07-01 00:00:00,XRP/USDT,0.1753,0.1781,0.1736,0.1764,98223267.7,17300054.17484,196814
1593475200000,2020-06-30 00:00:00,XRP/USDT,0.1772,0.1778,0.1747,0.1752,77235842.8,13604999.35108,198104
1593388800000,2020-06-29 00:00:00,XRP/USDT,0.1769,0.1794,0.1746,0.1772,169511376.1,29987043.38822,211927
1593302400000,2020-06-28 00:00:00,XRP/USDT,0.1750,0.1799,0.1730,0.1768,173453712.0,30710872.73089,192834
1593216000000,2020-06-27 00:00:00,XRP/USDT,0.1824,0.1836,0.1679,0.1750,180505980.9,31883996.47198,201076
1593129600000,2020-06-26 00:00:00,XRP/USDT,0.1814,0.1869,0.1781,0.1824,213492065.0,38988506.42222,232245
1593043200000,2020-06-25 00:00:00,XRP/USDT,0.1833,0.1840,0.1781,0.1814,123712300.6,22499229.51352,208463
1592956800000,2020-06-24 00:00:00,XRP/USDT,0.1888,0.1903,0.1800,0.1833,154348831.5,28639262.59257,222298
1592870400000,2020-06-23 00:00:00,XRP/USDT,0.1892,0.1904,0.1883,0.1889,77093291.0,14571561.54793,197538
1592784000000,2020-06-22 00:00:00,XRP/USDT,0.1860,0.1904,0.1856,0.1892,120899568.5,22778310.61069,200819
1592697600000,2020-06-21 00:00:00,XRP/USDT,0.1877,0.1885,0.1855,0.1860,64259763.8,12027049.17494,190412
1592611200000,2020-06-20 00:00:00,XRP/USDT,0.1870,0.1889,0.1845,0.1878,87973796.0,16473630.22950,188559
1592524800000,2020-06-19 00:00:00,XRP/USDT,0.1897,0.1903,0.1864,0.1870,123406085.4,23243712.56631,186233
1592438400000,2020-06-18 00:00:00,XRP/USDT,0.1929,0.1931,0.1877,0.1897,119669269.7,22794928.28165,208453
1592352000000,2020-06-17 00:00:00,XRP/USDT,0.1923,0.1988,0.1882,0.1929,227648476.7,44053677.22988,244465
1592265600000,2020-06-16 00:00:00,XRP/USDT,0.1921,0.1940,0.1900,0.1923,96219935.2,18453757.34181,212743
1592179200000,2020-06-15 00:00:00,XRP/USDT,0.1900,0.1933,0.1815,0.1922,179234538.6,33564435.80271,230724
1592092800000,2020-06-14 00:00:00,XRP/USDT,0.1923,0.1924,0.1882,0.1900,96741114.0,18463030.52346,235773
1592006400000,2020-06-13 00:00:00,XRP/USDT,0.1932,0.1939,0.1901,0.1922,112520749.6,21621445.37546,199756
1591920000000,2020-06-12 00:00:00,XRP/USDT,0.1881,0.1950,0.1867,0.1932,142989214.4,27496523.65198,224618
1591833600000,2020-06-11 00:00:00,XRP/USDT,0.2028,0.2036,0.1837,0.1881,211983574.0,41401912.04101,246183
1591747200000,2020-06-10 00:00:00,XRP/USDT,0.2014,0.2042,0.1989,0.2029,116286798.9,23485532.61222,228817
1591660800000,2020-06-09 00:00:00,XRP/USDT,0.2040,0.2061,0.1994,0.2014,130517206.3,26409486.81302,197215
1591574400000,2020-06-08 00:00:00,XRP/USDT,0.2033,0.2048,0.2010,0.2041,98204958.2,19900217.57104,219120
1591488000000,2020-06-07 00:00:00,XRP/USDT,0.2038,0.2052,0.1984,0.2034,153806677.7,31111603.53911,229579
1591401600000,2020-06-06 00:00:00,XRP/USDT,0.2028,0.2049,0.2004,0.2037,128601639.1,26138798.20104,205780
1591315200000,2020-06-05 00:00:00,XRP/USDT,0.2045,0.2062,0.2012,0.2027,158504266.1,32302660.01159,214877
1591228800000,2020-06-04 00:00:00,XRP/USDT,0.2043,0.2073,0.1996,0.2045,172000898.3,35152721.70518,224402
1591142400000,2020-06-03 00:00:00,XRP/USDT,0.2031,0.2052,0.2008,0.2043,120216092.9,24439984.56528,215513
1591056000000,2020-06-02 00:00:00,XRP/USDT,0.2114,0.2153,0.1529,0.2030,260514128.2,53973053.89899,252839
1590969600000,2020-06-01 00:00:00,XRP/USDT,0.2024,0.2132,0.2010,0.2112,213650286.0,44047221.51384,232289
1590883200000,2020-05-31 00:00:00,XRP/USDT,0.2073,0.2138,0.2000,0.2024,293010119.6,60679072.02608,264702
1590796800000,2020-05-30 00:00:00,XRP/USDT,0.1976,0.2083,0.1957,0.2072,187996425.3,38132609.94717,237506
1590710400000,2020-05-29 00:00:00,XRP/USDT,0.2005,0.2030,0.1962,0.1977,98567183.7,19610139.09983,197861
1590624000000,2020-05-28 00:00:00,XRP/USDT,0.1979,0.2011,0.1947,0.2005,105488831.0,20822560.47847,202619
1590537600000,2020-05-27 00:00:00,XRP/USDT,0.1936,0.2005,0.1933,0.1978,97877451.4,19276563.63729,203476
1590451200000,2020-05-26 00:00:00,XRP/USDT,0.1962,0.1970,0.1911,0.1936,104681042.0,20311267.61000,197982
1590364800000,2020-05-25 00:00:00,XRP/USDT,0.1924,0.1973,0.1892,0.1961,100960584.8,19592019.61018,187129
1590278400000,2020-05-24 00:00:00,XRP/USDT,0.1986,0.2014,0.1915,0.1923,119261640.8,23592131.04846,180859
1590192000000,2020-05-23 00:00:00,XRP/USDT,0.2002,0.2022,0.1981,0.1988,102997362.4,20588473.12254,164258
1590105600000,2020-05-22 00:00:00,XRP/USDT,0.1942,0.2026,0.1920,0.2004,134922065.3,26873673.61821,166508
1590019200000,2020-05-21 00:00:00,XRP/USDT,0.2017,0.2032,0.1886,0.1942,136848464.3,26837425.70877,170788
1589932800000,2020-05-20 00:00:00,XRP/USDT,0.2050,0.2064,0.1962,0.2019,121893783.9,24743623.22048,177060
1589846400000,2020-05-19 00:00:00,XRP/USDT,0.2053,0.2067,0.2006,0.2049,94186976.8,19199003.93270,181629
1589760000000,2020-05-18 00:00:00,XRP/USDT,0.2011,0.2083,0.2004,0.2053,139750267.8,28593007.92620,204516
1589673600000,2020-05-17 00:00:00,XRP/USDT,0.1997,0.2045,0.1987,0.2011,79270348.6,16023648.21065,188785
1589587200000,2020-05-16 00:00:00,XRP/USDT,0.1979,0.2026,0.1964,0.1996,83658231.7,16706459.19447,187492
1589500800000,2020-05-15 00:00:00,XRP/USDT,0.2036,0.2046,0.1950,0.1979,135732876.7,27160505.21098,199414
1589414400000,2020-05-14 00:00:00,XRP/USDT,0.2015,0.2064,0.1980,0.2036,125424485.3,25447449.25368,139537
1589328000000,2020-05-13 00:00:00,XRP/USDT,0.1972,0.2044,0.1949,0.2015,112492967.5,22479418.45055,118040
1589241600000,2020-05-12 00:00:00,XRP/USDT,0.1925,0.2000,0.1911,0.1970,141517736.2,27754654.46607,124179
1589155200000,2020-05-11 00:00:00,XRP/USDT,0.1969,0.2003,0.1842,0.1926,228861271.0,44207359.48966,146527
1589068800000,2020-05-10 00:00:00,XRP/USDT,0.2165,0.2166,0.1755,0.1971,382534954.5,74984223.29890,186234
1588982400000,2020-05-09 00:00:00,XRP/USDT,0.2188,0.2259,0.2154,0.2167,214444381.7,47357230.41577,121259
1588896000000,2020-05-08 00:00:00,XRP/USDT,0.2187,0.2223,0.2142,0.2189,138018512.8,30187514.23009,101502
1588809600000,2020-05-07 00:00:00,XRP/USDT,0.2117,0.2221,0.2093,0.2187,198758000.2,43032050.85115,96509
1588723200000,2020-05-06 00:00:00,XRP/USDT,0.2169,0.2225,0.2102,0.2118,150278312.4,32801435.06499,69670
1588636800000,2020-05-05 00:00:00,XRP/USDT,0.2180,0.2223,0.2131,0.2169,124087678.3,27009687.95145,94207
1588550400000,2020-05-04 00:00:00,XRP/USDT,0.2195,0.2207,0.2071,0.2181,240571376.8,51583431.67568,126321
