https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EOS,Volume USDT,tradecount
1586304000000,2020-04-08 00:00:00,EOS/USDT,2.632,2.794,2.586,2.750,9706973.7,26257625.6716,86470
1586217600000,2020-04-07 00:00:00,EOS/USDT,2.759,2.829,2.550,2.632,13758730.2,37297907.3777,95483
1586131200000,2020-04-06 00:00:00,EOS/USDT,2.351,2.773,2.350,2.760,13138095.4,33722074.7762,94657
1586044800000,2020-04-05 00:00:00,EOS/USDT,2.358,2.395,2.314,2.350,4091774.2,9617986.3493,36894
1585958400000,2020-04-04 00:00:00,EOS/USDT,2.333,2.404,2.282,2.358,5867203.3,13674865.5913,49878
1585872000000,2020-04-03 00:00:00,EOS/USDT,2.291,2.386,2.268,2.334,6721974.7,15637080.3288,46270
1585785600000,2020-04-02 00:00:00,EOS/USDT,2.253,2.503,2.250,2.290,9372789.9,21885113.6447,65793
1585699200000,2020-04-01 00:00:00,EOS/USDT,2.210,2.300,2.121,2.255,6506923.9,14319053.3443,44049
1585612800000,2020-03-31 00:00:00,EOS/USDT,2.228,2.255,2.184,2.210,3881063.9,8599388.4023,29089
1585526400000,2020-03-30 00:00:00,EOS/USDT,2.115,2.284,2.107,2.228,5059150.2,11150784.7167,41747
1585440000000,2020-03-29 00:00:00,EOS/USDT,2.200,2.216,2.093,2.115,4690895.8,10106738.0489,41541
1585353600000,2020-03-28 00:00:00,EOS/USDT,2.192,2.243,2.087,2.199,9073108.7,19640268.6085,68367
1585267200000,2020-03-27 00:00:00,EOS/USDT,2.324,2.370,2.126,2.193,8844156.7,20302256.8482,58030
1585180800000,2020-03-26 00:00:00,EOS/USDT,2.298,2.344,2.261,2.324,4523122.3,10402266.4304,40747
1585094400000,2020-03-25 00:00:00,EOS/USDT,2.346,2.373,2.228,2.298,6746616.8,15537987.0399,56212
1585008000000,2020-03-24 00:00:00,EOS/USDT,2.288,2.379,2.272,2.346,8815546.8,20496197.6464,83272
1584921600000,2020-03-23 00:00:00,EOS/USDT,2.137,2.341,2.061,2.288,9608582.1,21287799.6312,98423
1584835200000,2020-03-22 00:00:00,EOS/USDT,2.275,2.396,2.111,2.137,14739634.1,32800197.3555,126363
1584748800000,2020-03-21 00:00:00,EOS/USDT,2.207,2.362,2.108,2.275,12751385.1,28252287.3801,115519
1584662400000,2020-03-20 00:00:00,EOS/USDT,2.280,2.524,1.908,2.207,20257880.9,46029282.4738,173693
1584576000000,2020-03-19 00:00:00,EOS/USDT,2.001,2.402,1.971,2.280,12599426.3,27410270.1208,84963
1584489600000,2020-03-18 00:00:00,EOS/USDT,1.968,2.007,1.871,2.001,10482177.8,20412023.9646,70714
1584403200000,2020-03-17 00:00:00,EOS/USDT,1.893,2.035,1.867,1.968,13023458.3,25665403.6046,89286
1584316800000,2020-03-16 00:00:00,EOS/USDT,2.047,2.052,1.702,1.892,32991560.8,61485722.8940,136669
1584230400000,2020-03-15 00:00:00,EOS/USDT,1.961,2.153,1.942,2.047,18963117.3,38507283.5957,56973
1584144000000,2020-03-14 00:00:00,EOS/USDT,2.112,2.129,1.936,1.960,23315977.4,47335765.6058,71441
1584057600000,2020-03-13 00:00:00,EOS/USDT,1.759,2.297,1.351,2.114,83519481.8,156077232.3907,359905
1583971200000,2020-03-12 00:00:00,EOS/USDT,3.068,3.085,1.661,1.761,67259529.2,158081854.5380,218902
1583884800000,2020-03-11 00:00:00,EOS/USDT,3.074,3.119,2.847,3.067,16919190.1,50893527.3108,66781
1583798400000,2020-03-10 00:00:00,EOS/USDT,3.061,3.155,2.995,3.074,14566718.1,44816342.2559,51941
1583712000000,2020-03-09 00:00:00,EOS/USDT,3.045,3.169,2.848,3.061,30829464.4,93443291.2918,89852
1583625600000,2020-03-08 00:00:00,EOS/USDT,3.644,3.646,2.971,3.044,28976942.7,94655701.9112,95899
1583539200000,2020-03-07 00:00:00,EOS/USDT,3.841,3.849,3.603,3.644,12309431.4,46041955.5155,48650
1583452800000,2020-03-06 00:00:00,EOS/USDT,3.767,3.862,3.713,3.842,12646701.1,47883704.3366,41767
1583366400000,2020-03-05 00:00:00,EOS/USDT,3.597,3.844,3.595,3.768,14378151.7,53446516.8213,43841
1583280000000,2020-03-04 00:00:00,EOS/USDT,3.628,3.674,3.523,3.596,10048626.5,36256774.5819,34074
1583193600000,2020-03-03 00:00:00,EOS/USDT,3.716,3.720,3.558,3.627,14254633.2,51962107.0601,46951
1583107200000,2020-03-02 00:00:00,EOS/USDT,3.513,3.763,3.494,3.713,14198885.8,51662405.3457,48284
1583020800000,2020-03-01 00:00:00,EOS/USDT,3.515,3.657,3.421,3.513,17935588.4,63570581.3784,57623
1582934400000,2020-02-29 00:00:00,EOS/USDT,3.516,3.662,3.502,3.515,16912077.7,60412077.1092,52560
1582848000000,2020-02-28 00:00:00,EOS/USDT,3.620,3.687,3.351,3.517,22956396.1,80844840.4177,67803
1582761600000,2020-02-27 00:00:00,EOS/USDT,3.539,3.736,3.384,3.621,23029750.1,82760299.4451,74028
1582675200000,2020-02-26 00:00:00,EOS/USDT,4.081,4.113,3.322,3.538,46944004.8,174028014.4326,149442
1582588800000,2020-02-25 00:00:00,EOS/USDT,4.126,4.248,3.910,4.080,34128261.5,139700068.7383,103227
1582502400000,2020-02-24 00:00:00,EOS/USDT,4.384,4.408,3.910,4.126,23659478.3,97788418.5548,82234
1582416000000,2020-02-23 00:00:00,EOS/USDT,4.105,4.407,4.092,4.385,13397022.2,57432807.5715,46130
1582329600000,2020-02-22 00:00:00,EOS/USDT,4.055,4.166,3.972,4.106,9566316.8,39012218.5254,38478
1582243200000,2020-02-21 00:00:00,EOS/USDT,4.001,4.197,3.952,4.055,11820638.1,48305229.7268,56000
1582156800000,2020-02-20 00:00:00,EOS/USDT,3.977,4.068,3.784,4.000,18045566.6,71701489.1876,79725
1582070400000,2020-02-19 00:00:00,EOS/USDT,4.588,4.618,3.586,3.980,24707377.1,101510772.6064,96097
1581984000000,2020-02-18 00:00:00,EOS/USDT,4.360,4.657,4.254,4.587,13245680.6,59136679.9496,61797
1581897600000,2020-02-17 00:00:00,EOS/USDT,4.385,4.420,4.033,4.358,25331671.3,107071527.7394,101542
1581811200000,2020-02-16 00:00:00,EOS/USDT,4.751,4.869,4.025,4.384,24367605.5,108232938.1418,105189
1581724800000,2020-02-15 00:00:00,EOS/USDT,5.384,5.406,4.496,4.753,20962147.3,102060423.8673,94735
1581638400000,2020-02-14 00:00:00,EOS/USDT,5.366,5.456,5.244,5.382,8578407.2,45885638.7823,46922
1581552000000,2020-02-13 00:00:00,EOS/USDT,5.344,5.517,5.179,5.368,12755501.7,68054489.1730,63322
1581465600000,2020-02-12 00:00:00,EOS/USDT,5.246,5.482,5.246,5.341,11739643.1,62953592.6623,53608
1581379200000,2020-02-11 00:00:00,EOS/USDT,4.901,5.360,4.800,5.252,10117217.0,51549529.0034,49588
1581292800000,2020-02-10 00:00:00,EOS/USDT,5.019,5.069,4.741,4.901,13488374.4,65772755.4175,49772
1581206400000,2020-02-09 00:00:00,EOS/USDT,4.766,5.049,4.766,5.020,11460912.5,56752655.4983,43080
1581120000000,2020-02-08 00:00:00,EOS/USDT,4.593,4.855,4.434,4.766,10070738.6,47407362.3909,38293
1581033600000,2020-02-07 00:00:00,EOS/USDT,4.607,4.714,4.521,4.598,9066770.4,41843299.4777,37134
1580947200000,2020-02-06 00:00:00,EOS/USDT,4.535,4.688,4.407,4.609,11827598.4,53978841.3226,43041
1580860800000,2020-02-05 00:00:00,EOS/USDT,4.234,4.599,4.175,4.535,11866358.7,52366799.5191,37339
1580774400000,2020-02-04 00:00:00,EOS/USDT,4.208,4.277,4.064,4.231,4863430.6,20247382.0289,18779
1580688000000,2020-02-03 00:00:00,EOS/USDT,4.217,4.381,4.140,4.203,5682392.7,24148557.1760,34584
1580601600000,2020-02-02 00:00:00,EOS/USDT,4.157,4.338,4.049,4.217,6967069.9,29374648.6134,46673
1580515200000,2020-02-01 00:00:00,EOS/USDT,4.149,4.274,4.070,4.157,6631746.0,27639325.8436,41900
1580428800000,2020-01-31 00:00:00,EOS/USDT,4.332,4.378,4.030,4.151,8274121.1,34617690.6491,46006
1580342400000,2020-01-30 00:00:00,EOS/USDT,3.973,4.414,3.893,4.328,11216758.7,46941736.9520,59332
1580256000000,2020-01-29 00:00:00,EOS/USDT,4.042,4.126,3.961,3.969,6857524.5,27750011.6163,44121
1580169600000,2020-01-28 00:00:00,EOS/USDT,3.967,4.138,3.880,4.045,8407430.1,33777371.6772,56591
1580083200000,2020-01-27 00:00:00,EOS/USDT,3.651,4.065,3.645,3.965,8631565.8,33580248.8746,47882
1579996800000,2020-01-26 00:00:00,EOS/USDT,3.501,3.670,3.430,3.649,4965353.9,17759716.8795,41647
1579910400000,2020-01-25 00:00:00,EOS/USDT,3.638,3.638,3.489,3.501,3232995.0,11518239.9065,37956
1579824000000,2020-01-24 00:00:00,EOS/USDT,3.573,3.707,3.353,3.635,6304838.3,22316572.2788,50915
1579737600000,2020-01-23 00:00:00,EOS/USDT,3.655,3.659,3.489,3.572,5211926.8,18527596.3853,41109
1579651200000,2020-01-22 00:00:00,EOS/USDT,3.656,3.750,3.587,3.655,3800954.1,13903794.8017,38590
1579564800000,2020-01-21 00:00:00,EOS/USDT,3.623,3.695,3.553,3.654,3890984.7,14163557.0863,38859
1579478400000,2020-01-20 00:00:00,EOS/USDT,3.613,3.707,3.487,3.621,5555972.7,20039489.2365,46420
1579392000000,2020-01-19 00:00:00,EOS/USDT,3.807,3.944,3.426,3.613,10758121.7,39812984.7950,65781
1579305600000,2020-01-18 00:00:00,EOS/USDT,3.907,4.013,3.703,3.808,9526489.0,36763833.9782,59353
1579219200000,2020-01-17 00:00:00,EOS/USDT,3.839,4.088,3.744,3.904,14000552.1,54926568.6873,56739
1579132800000,2020-01-16 00:00:00,EOS/USDT,3.769,3.960,3.521,3.838,11755586.7,43809943.6709,51599
1579046400000,2020-01-15 00:00:00,EOS/USDT,3.811,3.955,3.569,3.768,15189203.9,57112595.6056,53327
1578960000000,2020-01-14 00:00:00,EOS/USDT,3.105,4.093,3.105,3.816,23670369.4,84558697.5042,63556
1578873600000,2020-01-13 00:00:00,EOS/USDT,3.206,3.209,3.064,3.105,11295750.7,35158339.5658,36521
1578787200000,2020-01-12 00:00:00,EOS/USDT,2.992,3.214,2.932,3.207,11263428.0,35223202.3814,37061
1578700800000,2020-01-11 00:00:00,EOS/USDT,2.988,3.128,2.941,2.992,6997566.2,21171135.0409,31741
1578614400000,2020-01-10 00:00:00,EOS/USDT,2.741,3.006,2.650,2.983,7255081.9,20450725.3926,32979
1578528000000,2020-01-09 00:00:00,EOS/USDT,2.777,2.799,2.695,2.745,5378993.3,14755554.8912,31109
1578441600000,2020-01-08 00:00:00,EOS/USDT,2.884,2.914,2.685,2.778,4425075.7,12497579.2548,20647
