https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LTC,Volume USDT,tradecount
1602979200000,2020-10-18 00:00:00,LTC/USDT,46.91,47.99,46.76,47.52,349908.775,16580013.28905,269702
1602892800000,2020-10-17 00:00:00,LTC/USDT,47.59,47.64,46.22,46.92,545267.582,25661388.37998,289885
1602806400000,2020-10-16 00:00:00,LTC/USDT,49.57,49.90,45.50,47.58,1346942.390,63778052.05015,288478
1602720000000,2020-10-15 00:00:00,LTC/USDT,49.84,50.27,48.80,49.57,1021573.987,50701426.18036,234762
1602633600000,2020-10-14 00:00:00,LTC/USDT,49.94,51.11,49.31,49.84,1304710.980,65479256.67270,249739
1602547200000,2020-10-13 00:00:00,LTC/USDT,50.64,50.77,48.77,49.93,1159048.634,57878487.09088,237601
1602460800000,2020-10-12 00:00:00,LTC/USDT,50.51,51.58,49.16,50.64,1453327.147,73494192.69578,260368
1602374400000,2020-10-11 00:00:00,LTC/USDT,48.93,51.30,48.68,50.51,1128406.506,56720072.35775,303325
1602288000000,2020-10-10 00:00:00,LTC/USDT,47.80,50.79,47.76,48.93,967719.907,47791785.11144,303128
1602201600000,2020-10-09 00:00:00,LTC/USDT,47.22,48.26,46.62,47.80,801026.709,38030798.40718,247386
1602115200000,2020-10-08 00:00:00,LTC/USDT,46.57,47.53,45.36,47.24,715479.784,33397881.11611,247736
1602028800000,2020-10-07 00:00:00,LTC/USDT,46.02,46.96,45.00,46.58,624105.371,28709215.05085,236348
1601942400000,2020-10-06 00:00:00,LTC/USDT,46.33,48.25,45.48,46.02,852953.323,39844301.14138,265659
1601856000000,2020-10-05 00:00:00,LTC/USDT,46.69,47.10,45.51,46.32,416752.691,19269284.30108,247963
1601769600000,2020-10-04 00:00:00,LTC/USDT,45.51,47.09,45.28,46.70,375687.555,17323419.58583,267556
1601683200000,2020-10-03 00:00:00,LTC/USDT,44.92,45.98,44.73,45.50,313185.734,14214832.62603,256188
1601596800000,2020-10-02 00:00:00,LTC/USDT,46.27,46.99,43.17,44.91,995480.795,44941193.86625,256560
1601510400000,2020-10-01 00:00:00,LTC/USDT,46.28,48.50,45.15,46.27,1071424.286,50222434.11521,284679
1601424000000,2020-09-30 00:00:00,LTC/USDT,45.68,46.75,45.42,46.29,490985.096,22593013.25379,258030
1601337600000,2020-09-29 00:00:00,LTC/USDT,45.23,45.88,44.93,45.69,506773.525,23026192.35281,252348
1601251200000,2020-09-28 00:00:00,LTC/USDT,46.05,47.19,44.73,45.23,748666.914,34697361.68187,254535
1601164800000,2020-09-27 00:00:00,LTC/USDT,46.02,46.64,44.51,46.04,646779.716,29585149.36429,274968
1601078400000,2020-09-26 00:00:00,LTC/USDT,46.03,46.57,45.08,46.02,499553.830,22936090.73049,288952
1600992000000,2020-09-25 00:00:00,LTC/USDT,44.93,46.59,43.96,46.04,822082.422,37446957.63215,282404
1600905600000,2020-09-24 00:00:00,LTC/USDT,42.99,45.28,42.55,44.94,750418.361,33137976.98506,234883
1600819200000,2020-09-23 00:00:00,LTC/USDT,44.46,45.19,42.21,43.00,870968.350,38383585.35904,298583
1600732800000,2020-09-22 00:00:00,LTC/USDT,43.15,44.82,42.74,44.47,701448.096,30754007.40802,295970
1600646400000,2020-09-21 00:00:00,LTC/USDT,47.11,47.69,41.51,43.15,1315111.858,58694696.27958,328819
1600560000000,2020-09-20 00:00:00,LTC/USDT,48.55,48.57,46.17,47.10,687438.696,32471791.88353,374302
1600473600000,2020-09-19 00:00:00,LTC/USDT,48.59,49.08,47.96,48.56,410834.385,19937583.60290,362943
1600387200000,2020-09-18 00:00:00,LTC/USDT,48.88,49.12,47.48,48.59,500056.784,24205790.32412,307007
1600300800000,2020-09-17 00:00:00,LTC/USDT,47.74,49.73,47.62,48.88,690689.811,33554447.32459,324261
1600214400000,2020-09-16 00:00:00,LTC/USDT,48.33,48.75,46.94,47.74,802130.757,38514946.33125,279370
1600128000000,2020-09-15 00:00:00,LTC/USDT,49.14,50.39,48.10,48.33,981141.236,48346547.83859,308717
1600041600000,2020-09-14 00:00:00,LTC/USDT,48.18,49.67,47.09,49.12,837579.970,40597016.21886,233864
1599955200000,2020-09-13 00:00:00,LTC/USDT,50.86,51.12,47.27,48.19,876356.425,43050086.10651,228580
1599868800000,2020-09-12 00:00:00,LTC/USDT,48.94,51.37,48.40,50.87,741652.120,36844042.90331,213985
1599782400000,2020-09-11 00:00:00,LTC/USDT,48.67,49.44,47.36,48.96,680173.186,32956829.70312,223701
1599696000000,2020-09-10 00:00:00,LTC/USDT,47.83,49.45,47.78,48.68,792947.663,38635270.71851,202929
1599609600000,2020-09-09 00:00:00,LTC/USDT,47.46,48.84,46.51,47.84,733485.399,35057859.62859,206035
1599523200000,2020-09-08 00:00:00,LTC/USDT,48.88,49.38,45.95,47.46,1296282.933,61837786.15157,232493
1599436800000,2020-09-07 00:00:00,LTC/USDT,47.90,49.21,45.18,48.88,1306343.575,61953058.63067,299472
1599350400000,2020-09-06 00:00:00,LTC/USDT,47.84,49.22,46.26,47.91,1111385.985,53271479.06571,274390
1599264000000,2020-09-05 00:00:00,LTC/USDT,50.30,51.31,45.06,47.83,1852494.656,89325430.06373,343357
1599177600000,2020-09-04 00:00:00,LTC/USDT,47.28,52.36,46.12,50.30,2576694.094,126898331.55015,398724
1599091200000,2020-09-03 00:00:00,LTC/USDT,58.11,58.71,45.08,47.28,2159754.988,114890651.93771,350329
1599004800000,2020-09-02 00:00:00,LTC/USDT,62.75,63.30,56.20,58.09,1896107.486,113741176.49505,331910
1598918400000,2020-09-01 00:00:00,LTC/USDT,61.00,64.50,59.75,62.76,2301004.148,144375803.95166,324687
1598832000000,2020-08-31 00:00:00,LTC/USDT,63.00,63.77,60.58,61.01,1674264.677,103684640.27641,245939
1598745600000,2020-08-30 00:00:00,LTC/USDT,57.01,63.07,56.96,62.99,1528564.383,92104438.48204,253343
1598659200000,2020-08-29 00:00:00,LTC/USDT,57.45,58.25,56.97,57.01,798103.459,45983934.23372,198079
1598572800000,2020-08-28 00:00:00,LTC/USDT,56.17,58.33,55.37,57.40,986124.913,56237783.41848,189300
1598486400000,2020-08-27 00:00:00,LTC/USDT,58.20,59.36,53.85,56.16,1812016.056,103026710.42048,259594
1598400000000,2020-08-26 00:00:00,LTC/USDT,58.36,59.21,57.04,58.20,1470618.167,85453343.12770,223561
1598313600000,2020-08-25 00:00:00,LTC/USDT,62.10,62.38,56.65,58.36,2141069.740,127127966.05509,296924
1598227200000,2020-08-24 00:00:00,LTC/USDT,60.62,63.09,60.02,62.11,1341328.691,83091773.06853,213460
1598140800000,2020-08-23 00:00:00,LTC/USDT,60.27,61.70,58.06,60.62,1096453.667,65475073.60510,193039
1598054400000,2020-08-22 00:00:00,LTC/USDT,59.25,60.61,57.80,60.28,1170891.764,69411765.44244,228086
1597968000000,2020-08-21 00:00:00,LTC/USDT,62.88,64.00,58.81,59.23,2044205.030,125725638.38437,324206
1597881600000,2020-08-20 00:00:00,LTC/USDT,62.15,63.78,61.02,62.87,1763007.622,110305360.19848,297176
1597795200000,2020-08-19 00:00:00,LTC/USDT,65.50,67.26,58.75,62.13,3267905.641,203869410.40809,396065
1597708800000,2020-08-18 00:00:00,LTC/USDT,67.34,68.56,63.30,65.51,3990551.031,264612565.03061,411699
1597622400000,2020-08-17 00:00:00,LTC/USDT,64.02,69.08,61.31,67.32,4660661.396,303460357.07311,438107
1597536000000,2020-08-16 00:00:00,LTC/USDT,59.93,64.83,57.60,64.02,3641865.023,224279629.47854,304423
1597449600000,2020-08-15 00:00:00,LTC/USDT,56.85,61.08,56.51,59.89,2581491.523,152085566.50225,281328
1597363200000,2020-08-14 00:00:00,LTC/USDT,57.20,57.96,55.88,56.86,1763149.645,100242562.59608,224130
1597276800000,2020-08-13 00:00:00,LTC/USDT,54.58,57.40,51.85,57.20,2041261.893,111474463.97433,245369
1597190400000,2020-08-12 00:00:00,LTC/USDT,54.12,55.13,51.51,54.57,1180956.472,63859103.92219,194720
1597104000000,2020-08-11 00:00:00,LTC/USDT,58.35,59.80,52.33,54.14,1899468.289,106844476.46209,248718
1597017600000,2020-08-10 00:00:00,LTC/USDT,57.03,59.53,56.19,58.36,1570329.009,91223165.84430,205061
1596931200000,2020-08-09 00:00:00,LTC/USDT,58.53,58.80,55.84,57.04,933965.373,53582325.60299,186290
1596844800000,2020-08-08 00:00:00,LTC/USDT,57.24,58.64,56.51,58.53,853817.599,49256021.23866,187169
1596758400000,2020-08-07 00:00:00,LTC/USDT,59.13,61.17,54.59,57.20,2087286.232,122233117.80395,273298
1596672000000,2020-08-06 00:00:00,LTC/USDT,58.91,60.83,57.76,59.13,1959152.648,116158834.89187,261330
1596585600000,2020-08-05 00:00:00,LTC/USDT,57.69,59.88,56.81,58.91,1860999.030,109216698.25658,239502
1596499200000,2020-08-04 00:00:00,LTC/USDT,58.54,59.70,56.36,57.69,1548717.024,89832562.30391,234127
1596412800000,2020-08-03 00:00:00,LTC/USDT,56.84,60.12,55.70,58.57,1710164.404,99724110.98058,242116
1596326400000,2020-08-02 00:00:00,LTC/USDT,61.69,65.43,51.00,56.84,3762472.647,221923203.47423,361403
1596240000000,2020-08-01 00:00:00,LTC/USDT,58.22,62.51,57.59,61.68,2718035.185,163938744.01148,258560
1596153600000,2020-07-31 00:00:00,LTC/USDT,56.83,59.37,55.85,58.22,1800745.758,103839160.81766,211314
1596067200000,2020-07-30 00:00:00,LTC/USDT,55.20,58.73,53.95,56.82,2447266.605,138199556.37151,299593
1595980800000,2020-07-29 00:00:00,LTC/USDT,55.80,57.04,54.65,55.19,2176931.227,121732324.04213,262525
1595894400000,2020-07-28 00:00:00,LTC/USDT,53.41,58.35,51.60,55.79,4755599.984,261346489.01579,434951
1595808000000,2020-07-27 00:00:00,LTC/USDT,48.14,56.10,46.70,53.41,3945312.350,201399574.36871,359700
1595721600000,2020-07-26 00:00:00,LTC/USDT,49.22,50.90,47.26,48.13,2451319.852,119775211.68630,242406
1595635200000,2020-07-25 00:00:00,LTC/USDT,44.19,49.66,44.11,49.22,2486589.073,118455463.18109,269023
1595548800000,2020-07-24 00:00:00,LTC/USDT,45.01,45.03,44.00,44.18,638390.460,28386869.91649,127682
1595462400000,2020-07-23 00:00:00,LTC/USDT,45.03,45.80,44.49,45.00,842831.980,38039543.29025,155032
1595376000000,2020-07-22 00:00:00,LTC/USDT,43.79,45.18,43.22,45.03,589440.160,25933711.47280,144552
1595289600000,2020-07-21 00:00:00,LTC/USDT,41.95,44.13,41.88,43.79,672708.649,29190195.32888,128645
1595203200000,2020-07-20 00:00:00,LTC/USDT,42.69,42.84,41.34,41.95,398330.730,16817394.91160,116017
1595116800000,2020-07-19 00:00:00,LTC/USDT,42.49,42.90,41.84,42.69,333980.410,14145007.42623,113224
1595030400000,2020-07-18 00:00:00,LTC/USDT,41.91,42.94,41.75,42.49,355686.999,15104955.11931,108137
1594944000000,2020-07-17 00:00:00,LTC/USDT,42.12,42.53,41.65,41.93,442280.646,18599394.15296,154686
1594857600000,2020-07-16 00:00:00,LTC/USDT,43.37,43.54,40.80,42.12,756081.598,31818105.97066,195304
1594771200000,2020-07-15 00:00:00,LTC/USDT,43.94,44.12,42.91,43.37,457458.126,19883057.02336,161892
1594684800000,2020-07-14 00:00:00,LTC/USDT,43.94,44.13,42.88,43.93,587941.579,25655448.21306,173107
1594598400000,2020-07-13 00:00:00,LTC/USDT,44.79,45.68,42.55,43.95,1009908.617,44975425.75236,198889
1594512000000,2020-07-12 00:00:00,LTC/USDT,44.73,45.41,43.69,44.78,690730.960,30824704.71178,175783
1594425600000,2020-07-11 00:00:00,LTC/USDT,44.36,44.84,43.81,44.73,395085.883,17527286.41677,161417
1594339200000,2020-07-10 00:00:00,LTC/USDT,44.37,44.69,43.45,44.36,517516.307,22841827.78101,145097
1594252800000,2020-07-09 00:00:00,LTC/USDT,45.39,45.98,43.63,44.37,945542.413,42360268.43161,127458
1594166400000,2020-07-08 00:00:00,LTC/USDT,43.42,45.66,43.12,45.39,836723.839,37524782.90577,128431
1594080000000,2020-07-07 00:00:00,LTC/USDT,44.08,44.54,43.06,43.42,425469.372,18574722.67792,109668
1593993600000,2020-07-06 00:00:00,LTC/USDT,41.59,44.38,41.52,44.09,593198.710,25493147.29429,150434
1593907200000,2020-07-05 00:00:00,LTC/USDT,42.14,42.23,40.72,41.60,423079.296,17549663.53800,128026
1593820800000,2020-07-04 00:00:00,LTC/USDT,41.15,42.25,41.06,42.14,461625.885,19250308.13729,124643
1593734400000,2020-07-03 00:00:00,LTC/USDT,41.03,41.72,40.89,41.16,297792.219,12311343.24136,126712
1593648000000,2020-07-02 00:00:00,LTC/USDT,41.78,41.90,40.27,41.04,466479.653,19199739.85269,130092
1593561600000,2020-07-01 00:00:00,LTC/USDT,41.19,42.04,40.96,41.76,333486.282,13869771.44605,119652
1593475200000,2020-06-30 00:00:00,LTC/USDT,41.89,42.09,40.75,41.19,307520.398,12701402.27549,126140
1593388800000,2020-06-29 00:00:00,LTC/USDT,41.37,42.33,40.59,41.88,513348.652,21278506.54576,153718
1593302400000,2020-06-28 00:00:00,LTC/USDT,41.05,42.05,40.43,41.37,378517.220,15628961.26003,132411
1593216000000,2020-06-27 00:00:00,LTC/USDT,43.12,43.17,38.94,41.06,742733.163,30660510.66770,166443
1593129600000,2020-06-26 00:00:00,LTC/USDT,42.35,43.60,41.36,43.12,675315.879,28855462.92111,148761
1593043200000,2020-06-25 00:00:00,LTC/USDT,42.65,43.05,41.60,42.35,290719.624,12336910.02707,113704
1592956800000,2020-06-24 00:00:00,LTC/USDT,44.22,44.74,42.07,42.65,569436.144,24691619.24303,126194
1592870400000,2020-06-23 00:00:00,LTC/USDT,44.34,44.52,43.91,44.23,249083.336,11006012.68658,98352
1592784000000,2020-06-22 00:00:00,LTC/USDT,43.04,44.70,42.96,44.34,384921.153,16916469.00986,107859
1592697600000,2020-06-21 00:00:00,LTC/USDT,43.58,43.86,42.91,43.04,201921.073,8753115.19590,96334
1592611200000,2020-06-20 00:00:00,LTC/USDT,42.89,43.88,42.22,43.58,304930.613,13135007.00123,129106
1592524800000,2020-06-19 00:00:00,LTC/USDT,43.45,43.80,42.58,42.89,364043.932,15726981.77885,106780
1592438400000,2020-06-18 00:00:00,LTC/USDT,44.06,44.27,42.89,43.44,289279.371,12648327.68895,115027
1592352000000,2020-06-17 00:00:00,LTC/USDT,43.88,45.06,43.01,44.06,542801.204,23983237.44159,143858
1592265600000,2020-06-16 00:00:00,LTC/USDT,43.74,44.22,43.28,43.87,287345.900,12578202.44635,133889
1592179200000,2020-06-15 00:00:00,LTC/USDT,44.05,44.11,41.70,43.74,530926.697,22825571.82472,156035
1592092800000,2020-06-14 00:00:00,LTC/USDT,45.11,45.14,43.55,44.03,316390.306,14031039.07505,132733
1592006400000,2020-06-13 00:00:00,LTC/USDT,44.76,45.25,44.28,45.11,327477.706,14646946.53513,144215
1591920000000,2020-06-12 00:00:00,LTC/USDT,43.22,45.39,42.77,44.76,473526.629,21005110.04264,204433
1591833600000,2020-06-11 00:00:00,LTC/USDT,46.69,46.99,41.86,43.23,758938.766,34195245.89445,216714
1591747200000,2020-06-10 00:00:00,LTC/USDT,45.91,47.25,45.68,46.70,580202.563,26895785.34876,205636
1591660800000,2020-06-09 00:00:00,LTC/USDT,46.47,46.88,45.30,45.90,487133.695,22434247.44398,198648
1591574400000,2020-06-08 00:00:00,LTC/USDT,46.63,46.84,45.98,46.48,384909.073,17868993.94965,186154
1591488000000,2020-06-07 00:00:00,LTC/USDT,46.82,47.00,45.08,46.63,640220.280,29608936.93749,203356
1591401600000,2020-06-06 00:00:00,LTC/USDT,46.84,47.30,46.10,46.80,405456.161,18951372.55068,169283
1591315200000,2020-06-05 00:00:00,LTC/USDT,47.49,48.03,46.43,46.84,621559.174,29409491.70927,197694
1591228800000,2020-06-04 00:00:00,LTC/USDT,47.20,48.14,46.25,47.49,845405.123,40116554.23434,206390
1591142400000,2020-06-03 00:00:00,LTC/USDT,46.00,47.57,45.28,47.18,714620.147,33297364.06846,177037
1591056000000,2020-06-02 00:00:00,LTC/USDT,48.37,50.06,43.70,46.00,1222979.176,58379602.27966,207791
1590969600000,2020-06-01 00:00:00,LTC/USDT,45.64,48.89,45.38,48.38,927443.804,43541208.98005,210833
1590883200000,2020-05-31 00:00:00,LTC/USDT,47.77,47.88,45.10,45.65,719423.627,33553390.51481,172909
1590796800000,2020-05-30 00:00:00,LTC/USDT,44.51,48.27,44.17,47.77,745144.830,34643423.93267,174932
1590710400000,2020-05-29 00:00:00,LTC/USDT,44.77,45.33,44.18,44.53,385714.208,17245011.72252,140559
1590624000000,2020-05-28 00:00:00,LTC/USDT,43.87,44.92,43.13,44.77,388725.011,17108662.96128,168428
1590537600000,2020-05-27 00:00:00,LTC/USDT,42.25,44.04,42.20,43.86,420442.967,18170429.98616,188896
1590451200000,2020-05-26 00:00:00,LTC/USDT,42.98,43.08,41.72,42.25,371842.370,15789716.14168,155353
1590364800000,2020-05-25 00:00:00,LTC/USDT,42.05,43.33,41.63,42.97,459224.491,19623227.51420,130451
1590278400000,2020-05-24 00:00:00,LTC/USDT,43.84,44.55,41.97,42.04,490552.496,21312119.32667,168230
1590192000000,2020-05-23 00:00:00,LTC/USDT,44.23,44.73,43.65,43.84,360879.101,15933398.06432,157781
1590105600000,2020-05-22 00:00:00,LTC/USDT,42.73,44.70,42.33,44.23,552276.041,24120122.44897,172623
1590019200000,2020-05-21 00:00:00,LTC/USDT,44.25,44.64,41.59,42.72,756210.608,32645994.03100,184019
1589932800000,2020-05-20 00:00:00,LTC/USDT,45.72,46.16,43.09,44.26,717318.939,32241743.48539,193887
1589846400000,2020-05-19 00:00:00,LTC/USDT,45.34,45.83,44.08,45.75,522733.736,23521912.33053,134052
1589760000000,2020-05-18 00:00:00,LTC/USDT,43.68,46.61,43.63,45.35,881373.275,39907155.37515,178237
1589673600000,2020-05-17 00:00:00,LTC/USDT,43.26,44.52,43.10,43.68,449103.438,19755597.02466,183121
1589587200000,2020-05-16 00:00:00,LTC/USDT,42.73,43.89,42.47,43.26,559203.547,24207929.60904,185751
1589500800000,2020-05-15 00:00:00,LTC/USDT,43.96,44.13,41.78,42.72,626020.859,26953334.25218,193940
1589414400000,2020-05-14 00:00:00,LTC/USDT,43.17,44.40,42.18,43.98,614400.126,26746670.49097,166928
1589328000000,2020-05-13 00:00:00,LTC/USDT,42.20,43.77,41.88,43.19,547383.902,23425462.80888,122730
1589241600000,2020-05-12 00:00:00,LTC/USDT,41.49,42.86,41.22,42.20,740169.862,31174489.09560,135048
1589155200000,2020-05-11 00:00:00,LTC/USDT,42.04,42.86,39.24,41.51,1038174.698,42953114.29573,145955
1589068800000,2020-05-10 00:00:00,LTC/USDT,47.00,47.08,39.00,42.04,1942988.152,81786464.64287,176829
1588982400000,2020-05-09 00:00:00,LTC/USDT,47.72,49.21,46.82,47.00,1189422.448,57248778.62724,117625
1588896000000,2020-05-08 00:00:00,LTC/USDT,47.39,48.51,46.35,47.75,866151.502,41208498.97597,105458
1588809600000,2020-05-07 00:00:00,LTC/USDT,44.94,48.30,44.29,47.39,1032222.714,48122056.22245,97042
1588723200000,2020-05-06 00:00:00,LTC/USDT,46.58,47.60,44.45,44.95,643145.403,29993792.09828,64858
1588636800000,2020-05-05 00:00:00,LTC/USDT,46.99,47.79,45.66,46.58,693477.288,32459711.69271,104052
1588550400000,2020-05-04 00:00:00,LTC/USDT,48.12,48.24,45.16,47.00,1132834.533,52709603.20083,120378
1588464000000,2020-05-03 00:00:00,LTC/USDT,49.24,50.09,46.59,48.11,1038104.995,50322789.24590,115421
1588377600000,2020-05-02 00:00:00,LTC/USDT,47.11,49.71,46.77,49.22,728683.621,35146503.94552,98791
1588291200000,2020-05-01 00:00:00,LTC/USDT,46.37,48.35,46.36,47.11,793918.340,37598631.94684,77557
1588204800000,2020-04-30 00:00:00,LTC/USDT,48.84,50.89,45.61,46.39,1787959.771,86229652.10686,99237
1588118400000,2020-04-29 00:00:00,LTC/USDT,45.75,50.16,45.67,48.85,1821735.765,86749471.06026,89045
1588032000000,2020-04-28 00:00:00,LTC/USDT,44.50,46.20,43.46,45.75,756146.843,33737239.36113,47310
1587945600000,2020-04-27 00:00:00,LTC/USDT,44.58,45.29,43.20,44.53,679362.605,30090336.79697,43677
1587859200000,2020-04-26 00:00:00,LTC/USDT,44.41,45.45,43.62,44.56,754525.085,33628705.82416,46745
1587772800000,2020-04-25 00:00:00,LTC/USDT,44.59,45.67,43.90,44.41,1046864.832,46830769.50267,62392
1587686400000,2020-04-24 00:00:00,LTC/USDT,43.00,45.06,42.86,44.59,1159409.673,51197945.15076,64241
1587600000000,2020-04-23 00:00:00,LTC/USDT,41.83,43.98,40.94,43.00,900219.801,38264378.87290,53743
1587513600000,2020-04-22 00:00:00,LTC/USDT,40.57,42.46,40.28,41.83,543528.767,22512543.27941,36301
1587427200000,2020-04-21 00:00:00,LTC/USDT,40.19,41.35,40.00,40.59,584108.609,23718413.64780,44864
1587340800000,2020-04-20 00:00:00,LTC/USDT,42.20,43.25,39.54,40.19,868956.977,36089408.39948,61491
1587254400000,2020-04-19 00:00:00,LTC/USDT,44.13,44.30,41.50,42.23,721781.477,30967892.37368,51695
1587168000000,2020-04-18 00:00:00,LTC/USDT,42.16,44.46,41.97,44.12,618666.970,26724537.05772,49184
1587081600000,2020-04-17 00:00:00,LTC/USDT,42.54,43.02,41.62,42.19,449130.633,18947964.00652,40191
1586995200000,2020-04-16 00:00:00,LTC/USDT,39.20,43.80,37.87,42.54,901247.417,37068293.05014,80075
1586908800000,2020-04-15 00:00:00,LTC/USDT,41.21,41.77,39.06,39.21,480625.519,19512062.97142,49095
1586822400000,2020-04-14 00:00:00,LTC/USDT,41.21,41.83,40.46,41.20,515098.221,21255309.38711,42693
1586736000000,2020-04-13 00:00:00,LTC/USDT,41.98,41.99,39.43,41.20,936013.692,37858512.39672,61269
1586649600000,2020-04-12 00:00:00,LTC/USDT,42.52,43.60,41.84,41.98,511521.495,21868400.49481,46174
1586563200000,2020-04-11 00:00:00,LTC/USDT,42.28,43.20,41.42,42.55,384372.228,16298877.61536,43888
1586476800000,2020-04-10 00:00:00,LTC/USDT,46.27,46.44,40.86,42.30,929015.121,40001567.26925,72105
1586390400000,2020-04-09 00:00:00,LTC/USDT,46.57,46.94,44.71,46.28,494460.313,22767932.85430,49480
1586304000000,2020-04-08 00:00:00,LTC/USDT,44.82,47.25,44.32,46.59,744337.578,34336700.73588,52051
1586217600000,2020-04-07 00:00:00,LTC/USDT,45.06,47.72,43.67,44.83,980263.344,44970822.87308,65388
1586131200000,2020-04-06 00:00:00,LTC/USDT,40.34,45.13,40.33,45.08,576532.596,24787094.52191,45690
1586044800000,2020-04-05 00:00:00,LTC/USDT,40.76,41.03,39.87,40.37,284336.869,11520887.06699,33778
1585958400000,2020-04-04 00:00:00,LTC/USDT,40.51,41.19,39.91,40.75,468072.633,18941659.22701,39740
1585872000000,2020-04-03 00:00:00,LTC/USDT,39.94,41.27,39.66,40.51,535016.151,21661934.63001,44627
1585785600000,2020-04-02 00:00:00,LTC/USDT,39.24,43.16,39.02,39.92,720282.570,28995768.48836,54327
1585699200000,2020-04-01 00:00:00,LTC/USDT,39.10,39.54,37.09,39.24,598364.107,22910828.56038,43558
1585612800000,2020-03-31 00:00:00,LTC/USDT,38.96,39.34,38.30,39.09,429058.696,16707864.35253,30966
1585526400000,2020-03-30 00:00:00,LTC/USDT,37.10,39.73,37.10,38.96,575402.083,22239922.58946,42531
1585440000000,2020-03-29 00:00:00,LTC/USDT,38.84,39.14,36.98,37.12,519957.867,19771950.44160,45613
1585353600000,2020-03-28 00:00:00,LTC/USDT,38.02,39.43,36.57,38.88,825505.156,31221930.00908,71849
1585267200000,2020-03-27 00:00:00,LTC/USDT,40.44,41.30,37.38,38.02,716211.364,28551678.15225,51651
1585180800000,2020-03-26 00:00:00,LTC/USDT,39.19,40.53,38.43,40.44,587118.427,23055001.71938,47442
1585094400000,2020-03-25 00:00:00,LTC/USDT,40.57,41.09,38.04,39.19,717235.302,28347997.62124,71748
1585008000000,2020-03-24 00:00:00,LTC/USDT,38.97,41.06,38.24,40.59,711095.325,28140495.15371,68546
1584921600000,2020-03-23 00:00:00,LTC/USDT,35.41,40.26,34.51,38.99,1048406.694,39228273.05338,95263
1584835200000,2020-03-22 00:00:00,LTC/USDT,38.33,39.69,34.83,35.42,891288.331,33167784.83593,86212
1584748800000,2020-03-21 00:00:00,LTC/USDT,38.11,39.86,36.14,38.33,835591.096,31797046.08765,91345
1584662400000,2020-03-20 00:00:00,LTC/USDT,38.88,43.78,33.91,38.12,1519922.490,60055217.22899,149930
1584576000000,2020-03-19 00:00:00,LTC/USDT,34.71,40.85,34.00,38.92,1111838.022,41442743.82244,99042
1584489600000,2020-03-18 00:00:00,LTC/USDT,34.06,34.84,32.29,34.70,1110479.139,37381702.67800,77433
1584403200000,2020-03-17 00:00:00,LTC/USDT,33.19,35.84,32.38,34.07,969866.688,33459204.52442,100763
1584316800000,2020-03-16 00:00:00,LTC/USDT,36.40,36.43,29.23,33.19,1564263.936,50669232.61324,179719
1584230400000,2020-03-15 00:00:00,LTC/USDT,34.41,38.77,34.04,36.42,1155495.190,41676623.57943,72572
1584144000000,2020-03-14 00:00:00,LTC/USDT,37.50,37.62,33.79,34.42,1215517.524,43520720.09400,85772
1584057600000,2020-03-13 00:00:00,LTC/USDT,29.64,39.60,23.68,37.54,5026424.181,165555242.81226,325701
1583971200000,2020-03-12 00:00:00,LTC/USDT,48.59,48.82,28.32,29.67,3705544.106,135626808.36285,200336
1583884800000,2020-03-11 00:00:00,LTC/USDT,50.28,50.79,45.52,48.59,1158315.318,55765145.00753,79901
1583798400000,2020-03-10 00:00:00,LTC/USDT,50.37,51.44,48.92,50.28,1090385.567,54806165.85142,84142
1583712000000,2020-03-09 00:00:00,LTC/USDT,51.08,52.29,46.63,50.37,2124369.893,104988079.64108,168062
1583625600000,2020-03-08 00:00:00,LTC/USDT,60.50,60.50,50.28,50.99,1439119.706,79349235.15124,95957
1583539200000,2020-03-07 00:00:00,LTC/USDT,63.31,64.02,60.00,60.49,813703.963,50697525.45311,54149
1583452800000,2020-03-06 00:00:00,LTC/USDT,62.11,63.90,61.24,63.31,783058.830,48973917.59174,46776
1583366400000,2020-03-05 00:00:00,LTC/USDT,60.39,63.33,60.39,62.11,768020.447,47583657.35252,46596
1583280000000,2020-03-04 00:00:00,LTC/USDT,61.09,61.87,58.79,60.40,662911.146,40013005.65270,44376
1583193600000,2020-03-03 00:00:00,LTC/USDT,61.52,62.54,59.41,61.09,909566.311,55435129.24898,54590
1583107200000,2020-03-02 00:00:00,LTC/USDT,57.77,62.39,57.25,61.52,943139.957,56494737.67011,61828
1583020800000,2020-03-01 00:00:00,LTC/USDT,58.11,60.34,56.24,57.78,1010214.686,59149552.32221,73958
1582934400000,2020-02-29 00:00:00,LTC/USDT,59.92,61.72,57.87,58.12,966106.269,57653962.49150,68717
1582848000000,2020-02-28 00:00:00,LTC/USDT,61.79,63.44,56.56,59.95,1676427.006,100342198.94252,103509
1582761600000,2020-02-27 00:00:00,LTC/USDT,60.57,65.20,57.09,61.78,1630138.399,100501302.76086,108119
1582675200000,2020-02-26 00:00:00,LTC/USDT,71.05,72.18,57.40,60.52,2240594.829,144219079.27009,149469
1582588800000,2020-02-25 00:00:00,LTC/USDT,75.64,76.19,69.46,71.03,1637648.766,119550469.91477,109833
1582502400000,2020-02-24 00:00:00,LTC/USDT,79.62,79.84,71.69,75.64,1871316.693,141902408.82825,112857
1582416000000,2020-02-23 00:00:00,LTC/USDT,74.80,80.08,74.71,79.66,1309914.943,102434828.43258,75598
